account,amount,time,refund,prize,period
29449181,15,7/6/14 16:51,0,0,24
1983959,10,7/6/14 17:10,0,0,24
21023813,15,7/6/14 17:25,0,0,24
23311066,10,7/6/14 17:31,0,0,27
23688710,20,7/6/14 17:33,0,0,26
22514262,5,7/6/14 17:54,0,0,46
26047589,10,7/6/14 18:54,0,0,27
3554215,15,7/6/14 19:05,0,0,21
3554215,5,7/6/14 19:06,0,0,21
27278479,50,7/6/14 19:23,0,0,26
25339201,50,7/6/14 19:30,0,0,25
16066193,20,7/6/14 19:36,0,0,28
16066193,20,7/6/14 19:38,0,0,28
16066193,20,7/6/14 19:39,0,0,28
25798344,20,7/6/14 19:41,0,0,21
27691347,100,7/6/14 19:45,0,0,24
24549884,70,7/6/14 20:01,0,0,27
12978020,20,7/6/14 20:02,0,0,20
12978020,20,7/6/14 20:08,0,0,20
29627599,5,7/6/14 20:10,0,0,25
14481345,50,7/6/14 20:17,0,0,28
10342457,190,7/6/14 20:23,0,0,21
21642741,20,7/6/14 20:24,0,0,25
16740270,80,7/6/14 20:29,0,0,28
14434493,20,7/6/14 20:36,0,0,27
12385366,30,7/6/14 20:49,0,0,34
26020865,10,7/6/14 21:03,0,0,21
23133252,20,7/6/14 21:19,0,0,21
2501654,5,7/6/14 21:20,0,0,24
21149074,10,7/6/14 22:02,0,0,25
13477247,30,7/6/14 22:19,0,0,21
27852614,30,7/6/14 22:37,0,0,46
26702122,40,7/6/14 23:18,0,0,34
20633244,20,7/7/14 6:45,0,0,24
26047589,15,7/7/14 6:56,0,0,27
28607517,15,7/7/14 7:27,0,0,24
28607517,5,7/7/14 7:29,0,0,24
3314125,15,7/7/14 7:43,0,0,34
27747770,20,7/7/14 7:45,0,0,32
8059307,10,7/7/14 7:50,0,0,24
378628,100,7/7/14 7:52,0,0,24
274843,40,7/7/14 7:54,0,0,21
274843,4,7/7/14 8:00,0,1,21
1983959,1,7/7/14 8:00,0,1,24
7694258,5,7/7/14 8:00,0,1,32
8266688,15,7/7/14 8:00,0,1,34
10342457,9.5,7/7/14 8:00,0,1,21
11126286,1.8,7/7/14 8:00,0,1,27
12203570,7.5,7/7/14 8:00,0,1,27
13148304,3.75,7/7/14 8:00,0,1,25
13555825,0.5,7/7/14 8:00,0,1,32
13582838,5.2,7/7/14 8:00,0,1,28
14481345,7.5,7/7/14 8:00,0,1,28
14780962,0.5,7/7/14 8:00,0,1,24
14990850,1,7/7/14 8:00,0,1,27
21023813,1.5,7/7/14 8:00,0,1,24
23311066,0.5,7/7/14 8:00,0,1,27
23688710,1,7/7/14 8:00,0,1,26
25339201,2.5,7/7/14 8:00,0,1,25
25420033,0.5,7/7/14 8:00,0,1,32
25838958,1,7/7/14 8:00,0,1,21
26020865,0.5,7/7/14 8:00,0,1,21
27278479,5,7/7/14 8:00,0,1,26
27691347,10,7/7/14 8:00,0,1,24
27747770,1,7/7/14 8:00,0,1,32
27852614,1.5,7/7/14 8:00,0,1,46
29395910,1.5,7/7/14 8:00,0,1,46
29627599,0.5,7/7/14 8:00,0,1,25
3402642,35,7/7/14 8:06,0,0,27
6982027,10,7/7/14 8:14,0,0,25
11126286,10,7/7/14 8:14,0,0,28
24195945,50,7/7/14 8:22,0,0,28
15221342,40,7/7/14 8:39,0,0,25
16758097,10,7/7/14 8:45,0,0,47
27758968,20,7/7/14 8:46,0,0,26
16593230,20,7/7/14 8:58,0,0,29
10489810,15,7/7/14 9:08,0,0,33
29395910,500,7/7/14 9:08,0,0,47
10489810,5,7/7/14 9:08,0,0,33
25643408,50,7/7/14 9:21,0,0,26
29449181,150,7/7/14 9:28,0,0,25
29449181,25,7/7/14 9:29,0,0,25
26473124,20,7/7/14 10:11,0,0,25
20833066,20,7/7/14 10:13,0,0,26
22457877,10,7/7/14 10:27,0,0,28
14990850,5,7/7/14 10:49,0,0,28
18493770,200,7/7/14 10:51,0,0,27
13308001,15,7/7/14 11:31,0,0,33
26575477,10,7/7/14 11:31,0,0,33
24186114,40,7/7/14 11:33,0,0,33
23717112,50,7/7/14 11:58,0,0,27
25208151,10,7/7/14 12:07,0,0,27
27524157,25,7/7/14 13:24,0,0,26
12203570,150,7/7/14 13:39,0,0,28
18796282,10,7/7/14 13:45,0,0,22
6142669,10,7/7/14 13:46,0,0,27
21149074,5,7/7/14 13:49,0,0,26
10089197,10,7/7/14 13:58,0,0,28
19171538,20,7/7/14 16:02,0,0,26
2803645,15,7/7/14 16:14,0,0,21
27758968,20,7/7/14 16:28,0,0,26
27691347,100,7/7/14 16:40,0,0,25
26047589,15,7/7/14 16:55,0,0,28
25714905,80,7/7/14 17:22,0,0,33
21642741,20,7/7/14 17:28,0,0,26
10381676,20,7/7/14 17:36,0,0,29
343731,5,7/7/14 17:50,0,0,22
14434493,20,7/7/14 17:55,0,0,28
27278479,50,7/7/14 18:00,0,0,27
8323186,20,7/7/14 18:05,0,0,33
21023813,15,7/7/14 18:08,0,0,25
25420033,5,7/7/14 18:10,0,0,33
21023813,15,7/7/14 18:10,0,0,25
3554215,5,7/7/14 19:07,0,0,22
8059307,10,7/7/14 19:18,0,0,25
26541545,30,7/7/14 19:30,0,0,47
27852614,30,7/7/14 19:50,0,0,47
12385366,35,7/7/14 19:54,0,0,35
11325322,40,7/7/14 19:57,0,0,25
10342457,130,7/7/14 19:58,0,0,22
23133252,10,7/7/14 20:11,0,0,22
24549884,60,7/7/14 20:11,0,0,28
2501654,5,7/7/14 20:19,0,0,25
25798344,15,7/7/14 20:54,0,0,22
16066193,20,7/7/14 21:25,0,0,29
1983959,15,7/7/14 21:28,0,0,25
17945871,20,7/7/14 21:33,0,0,22
16740270,20,7/7/14 21:36,0,0,29
20516264,13,7/7/14 21:59,0,0,21
20516264,13,7/7/14 22:00,0,0,21
23822374,20,7/7/14 22:05,0,0,22
20516264,5,7/7/14 22:06,0,0,21
22293637,100,7/7/14 22:07,0,0,29
26344921,36,7/7/14 22:19,0,0,22
12283821,10,7/7/14 22:22,0,0,22
20156247,20,7/7/14 22:25,0,0,22
16286862,40,7/7/14 23:19,0,0,27
26047589,13,7/8/14 5:51,0,0,28
25420033,10,7/8/14 6:14,0,0,33
25420033,10,7/8/14 6:14,0,0,33
20633244,20,7/8/14 6:49,0,0,25
5782840,31,7/8/14 7:06,0,0,29
3314125,21,7/8/14 7:10,0,0,35
28607517,10,7/8/14 7:20,0,0,25
274843,20,7/8/14 7:32,0,0,22
6597361,10,7/8/14 7:33,0,0,25
11524913,25,7/8/14 7:43,0,0,29
29395910,400,7/8/14 7:55,0,0,47
3402642,3.5,7/8/14 8:00,0,1,27
5782840,3.1,7/8/14 8:00,0,1,29
6142669,0.5,7/8/14 8:00,0,1,27
6982027,0.5,7/8/14 8:00,0,1,25
10089197,0.5,7/8/14 8:00,0,1,28
10342457,6.5,7/8/14 8:00,0,1,22
10381676,1,7/8/14 8:00,0,1,29
11325322,2,7/8/14 8:00,0,1,25
11524913,2.5,7/8/14 8:00,0,1,29
12203570,7.5,7/8/14 8:00,0,1,28
12283821,1,7/8/14 8:00,0,1,22
13308001,0.75,7/8/14 8:00,0,1,33
14990850,0.5,7/8/14 8:00,0,1,28
17945871,2,7/8/14 8:00,0,1,22
18493770,10,7/8/14 8:00,0,1,27
18796282,0.5,7/8/14 8:00,0,1,22
20156247,1,7/8/14 8:00,0,1,22
21023813,3,7/8/14 8:00,0,1,25
23717112,5,7/8/14 8:00,0,1,27
23822374,2,7/8/14 8:00,0,1,22
24186114,2,7/8/14 8:00,0,1,33
25208151,1,7/8/14 8:00,0,1,27
25420033,1.25,7/8/14 8:00,0,1,33
25714905,4,7/8/14 8:00,0,1,33
26541545,3,7/8/14 8:00,0,1,47
27691347,10,7/8/14 8:00,0,1,25
27758968,2,7/8/14 8:00,0,1,26
27852614,1.5,7/8/14 8:00,0,1,47
29395910,45,7/8/14 8:00,0,1,47
27747770,20,7/8/14 8:03,0,0,34
21668167,10,7/8/14 8:04,0,0,34
3402642,28,7/8/14 8:07,0,0,28
16593230,20,7/8/14 8:12,0,0,30
25636412,10,7/8/14 8:16,0,0,26
24195945,50,7/8/14 8:30,0,0,29
8059307,10,7/8/14 8:35,0,0,26
15221342,30,7/8/14 8:35,0,0,26
20855848,100,7/8/14 8:51,0,0,23
23627199,20,7/8/14 8:56,0,0,30
22789676,12,7/8/14 9:04,0,0,48
29449181,35,7/8/14 9:10,0,0,26
14780962,10,7/8/14 9:17,0,0,26
22844402,20,7/8/14 9:19,0,0,28
26344921,100,7/8/14 9:24,0,0,23
14780962,10,7/8/14 9:26,0,0,26
6396303,90,7/8/14 9:26,0,0,27
13555825,33,7/8/14 9:27,0,0,34
14780962,10,7/8/14 9:27,0,0,26
18493770,200,7/8/14 9:30,0,0,28
1575438,10,7/8/14 9:39,0,0,23
24243117,200,7/8/14 9:42,0,0,22
11126286,20,7/8/14 9:44,0,0,29
26473124,20,7/8/14 9:56,0,0,26
14990850,5,7/8/14 9:56,0,0,29
10089197,5,7/8/14 10:20,0,0,29
19620712,5,7/8/14 10:59,0,0,27
7243729,15,7/8/14 11:08,0,0,30
23311066,25,7/8/14 11:16,0,0,29
13308001,35,7/8/14 11:24,0,0,34
16066193,20,7/8/14 11:56,0,0,30
16066193,20,7/8/14 11:57,0,0,30
16165131,20,7/8/14 12:04,0,0,23
16066193,10,7/8/14 12:23,0,0,30
26020865,20,7/8/14 12:57,0,0,23
23717112,50,7/8/14 13:04,0,0,28
19171538,20,7/8/14 13:28,0,0,27
378628,40,7/8/14 13:44,0,0,26
24433466,40,7/8/14 14:22,0,0,36
27758968,20,7/8/14 14:36,0,0,27
16758097,20,7/8/14 14:38,0,0,48
21023813,15,7/8/14 14:44,0,0,26
25208151,10,7/8/14 14:45,0,0,28
20516264,10,7/8/14 15:36,0,0,22
10381676,-487.25,7/8/14 17:04,1,1,30
16392764,-157.5,7/8/14 17:06,1,1,30
16560249,-1044.75,7/8/14 17:08,1,1,30
27998075,-320.25,7/8/14 17:09,1,1,30
3200248,-230,7/8/14 17:12,1,1,30
16262690,-60,7/8/14 17:16,1,1,30
18272448,-2402,7/8/14 17:17,1,1,30
25636412,20,7/8/14 17:20,0,0,26
16740270,-400,7/8/14 17:20,1,1,30
5782840,-500,7/8/14 17:25,1,1,30
21149074,5,7/8/14 17:32,0,0,27
25339201,50,7/8/14 17:53,0,0,27
1983959,10,7/8/14 18:08,0,0,26
26702122,20,7/8/14 18:22,0,0,36
6142669,10,7/8/14 18:23,0,0,28
26047589,10,7/8/14 18:25,0,0,29
26541545,45,7/8/14 18:37,0,0,48
27691347,100,7/8/14 18:38,0,0,26
13582838,30,7/8/14 18:47,0,0,30
28729638,10,7/8/14 19:45,0,0,26
12203570,150,7/8/14 19:58,0,0,29
25798344,15,7/8/14 20:31,0,0,23
20516264,18,7/8/14 20:32,0,0,22
12385366,45,7/8/14 20:42,0,0,36
24549884,170,7/8/14 20:43,0,0,29
27852614,30,7/8/14 20:47,0,0,48
2803645,20,7/8/14 20:48,0,0,22
16560249,40,7/8/14 21:29,0,0,30
16740270,40,7/8/14 21:33,0,0,30
10342457,120,7/8/14 21:59,0,0,23
8323186,20,7/8/14 22:06,0,0,34
23436475,50,7/8/14 22:16,0,0,23
22514262,5,7/8/14 22:25,0,0,48
21291298,15,7/8/14 22:32,0,0,29
6982027,20,7/9/14 5:58,0,0,26
19128736,10,7/9/14 6:07,0,0,29
26047589,10,7/9/14 6:13,0,0,29
28607517,10,7/9/14 6:34,0,0,26
28607517,5,7/9/14 6:35,0,0,26
20833066,20,7/9/14 6:40,0,0,27
5782840,22,7/9/14 6:42,0,0,30
3314125,15,7/9/14 6:42,0,0,36
16593230,20,7/9/14 6:43,0,0,30
14481345,450,7/9/14 6:47,0,0,30
2501654,5,7/9/14 7:00,0,0,26
20633244,20,7/9/14 7:02,0,0,26
26541545,35,7/9/14 7:09,0,0,48
343731,5,7/9/14 7:29,0,0,23
11524913,30,7/9/14 7:36,0,0,30
274843,30,7/9/14 7:40,0,0,23
15221342,30,7/9/14 7:46,0,0,26
16165131,30,7/9/14 7:53,0,0,23
27747770,20,7/9/14 7:57,0,0,34
3314125,1.5,7/9/14 8:00,0,1,36
6142669,0.5,7/9/14 8:00,0,1,28
6396303,4.5,7/9/14 8:00,0,1,27
6982027,1,7/9/14 8:00,0,1,26
10089197,0.25,7/9/14 8:00,0,1,29
10342457,6,7/9/14 8:00,0,1,23
12203570,7.5,7/9/14 8:00,0,1,29
13308001,1.75,7/9/14 8:00,0,1,34
13555825,3.3,7/9/14 8:00,0,1,34
14481345,22.5,7/9/14 8:00,0,1,30
14780962,1.5,7/9/14 8:00,0,1,26
14990850,0.5,7/9/14 8:00,0,1,29
16560249,2,7/9/14 8:00,0,1,30
18493770,10,7/9/14 8:00,0,1,28
19128736,0.5,7/9/14 8:00,0,1,29
21291298,0.75,7/9/14 8:00,0,1,29
23311066,1.25,7/9/14 8:00,0,1,29
24243117,10,7/9/14 8:00,0,1,22
24433466,2,7/9/14 8:00,0,1,36
25339201,2.5,7/9/14 8:00,0,1,27
25636412,1.5,7/9/14 8:00,0,1,26
26020865,1,7/9/14 8:00,0,1,23
26047589,2,7/9/14 8:00,0,1,29
26702122,2,7/9/14 8:00,0,1,36
27691347,10,7/9/14 8:00,0,1,26
27747770,2,7/9/14 8:00,0,1,34
27758968,1,7/9/14 8:00,0,1,27
27852614,1.5,7/9/14 8:00,0,1,48
11126286,40,7/9/14 8:07,0,0,30
21642741,20,7/9/14 8:23,0,0,28
7243729,15,7/9/14 8:28,0,0,31
23627199,20,7/9/14 8:49,0,0,31
25116854,20,7/9/14 9:02,0,0,31
343731,10,7/9/14 9:07,0,0,24
23118291,10,7/9/14 9:13,0,0,28
25857184,10,7/9/14 9:19,0,0,31
29449181,15,7/9/14 9:24,0,0,27
18493770,200,7/9/14 9:27,0,0,29
15221342,20,7/9/14 9:27,0,0,27
16066193,20,7/9/14 9:34,0,0,31
24195945,100,7/9/14 9:44,0,0,30
16066193,20,7/9/14 9:48,0,0,31
26473124,20,7/9/14 9:56,0,0,27
27758968,20,7/9/14 10:19,0,0,28
3200248,20,7/9/14 10:44,0,0,31
26020865,10,7/9/14 10:48,0,0,24
22506831,10,7/9/14 11:31,0,0,28
4238396,100,7/9/14 11:36,0,0,28
16758097,10,7/9/14 12:11,0,0,49
28853993,40,7/9/14 12:13,0,0,49
21236221,50,7/9/14 13:19,0,0,24
29434189,10,7/9/14 13:33,0,0,31
22293637,30,7/9/14 13:51,0,0,31
19764965,30,7/9/14 14:42,0,0,30
21023813,15,7/9/14 14:47,0,0,27
24539095,20,7/9/14 15:10,0,0,31
21149074,5,7/9/14 15:10,0,0,28
20833066,20,7/9/14 15:37,0,0,28
7694258,100,7/9/14 15:38,0,0,35
25208151,10,7/9/14 15:45,0,0,29
29395910,450,7/9/14 16:14,0,0,49
3855633,-304.5,7/9/14 16:35,1,1,30
21291298,-504,7/9/14 16:36,1,1,30
23311066,-357,7/9/14 16:37,1,1,30
25798344,15,7/9/14 16:39,0,0,24
24960595,-585,7/9/14 16:39,1,1,30
14434493,-521,7/9/14 16:46,1,1,30
24855560,-406,7/9/14 16:48,1,1,30
24923422,-519.5,7/9/14 16:50,1,1,30
10640450,20,7/9/14 17:39,0,0,30
23717112,50,7/9/14 17:42,0,0,29
10640450,20,7/9/14 17:43,0,0,30
7241803,5,7/9/14 17:47,0,0,49
20156247,20,7/9/14 18:27,0,0,24
8059307,10,7/9/14 18:29,0,0,27
27852614,30,7/9/14 19:24,0,0,49
12978020,50,7/9/14 19:26,0,0,23
13311660,16,7/9/14 19:38,0,0,31
12283821,10,7/9/14 19:38,0,0,24
12385366,35,7/9/14 19:47,0,0,37
11504748,25,7/9/14 20:00,0,0,31
8323186,20,7/9/14 20:07,0,0,35
26344921,34,7/9/14 20:15,0,0,24
27691347,100,7/9/14 20:15,0,0,27
24855560,20,7/9/14 20:37,0,0,30
23688710,20,7/9/14 20:45,0,0,29
10640450,20,7/9/14 20:51,0,0,30
19171538,20,7/9/14 20:57,0,0,28
2501654,5,7/9/14 21:04,0,0,27
26047589,15,7/9/14 21:10,0,0,30
3554215,10,7/9/14 21:14,0,0,24
1983959,14,7/9/14 21:25,0,0,27
16740270,40,7/9/14 21:27,0,0,31
26702122,15,7/9/14 22:14,0,0,37
13555825,18,7/9/14 22:50,0,0,35
25420033,15,7/10/14 6:03,0,0,35
26541545,45,7/10/14 6:36,0,0,49
27747770,20,7/10/14 6:52,0,0,35
23133252,10,7/10/14 6:55,0,0,24
28607517,10,7/10/14 6:58,0,0,27
27278479,20,7/10/14 7:09,0,0,29
7243729,5,7/10/14 7:11,0,0,31
4101463,40,7/10/14 7:17,0,0,35
5782840,50,7/10/14 7:19,0,0,31
274843,20,7/10/14 7:21,0,0,24
15221342,25,7/10/14 7:36,0,0,27
3314125,15,7/10/14 7:41,0,0,37
11524913,25,7/10/14 7:59,0,0,31
20633244,20,7/10/14 7:59,0,0,27
343731,10,7/10/14 8:00,0,1,24
1983959,1.4,7/10/14 8:00,0,1,27
3200248,2,7/10/14 8:00,0,1,31
4101463,4,7/10/14 8:00,0,1,35
4238396,5,7/10/14 8:00,0,1,28
7241803,0.25,7/10/14 8:00,0,1,49
7694258,5,7/10/14 8:00,0,1,35
8059307,1,7/10/14 8:00,0,1,27
10640450,6,7/10/14 8:00,0,1,30
11504748,1.25,7/10/14 8:00,0,1,31
16066193,4,7/10/14 8:00,0,1,31
18493770,10,7/10/14 8:00,0,1,29
19764965,1.5,7/10/14 8:00,0,1,30
20156247,1,7/10/14 8:00,0,1,24
21236221,2.5,7/10/14 8:00,0,1,24
23688710,1,7/10/14 8:00,0,1,29
24195945,10,7/10/14 8:00,0,1,30
24539095,1,7/10/14 8:00,0,1,31
25420033,0.75,7/10/14 8:00,0,1,35
25798344,1.5,7/10/14 8:00,0,1,24
26020865,0.5,7/10/14 8:00,0,1,24
27747770,1,7/10/14 8:00,0,1,35
27758968,1,7/10/14 8:00,0,1,28
27852614,1.5,7/10/14 8:00,0,1,49
29395910,22.5,7/10/14 8:00,0,1,49
29434189,0.5,7/10/14 8:00,0,1,31
27998075,30,7/10/14 8:03,0,0,32
6982027,45,7/10/14 8:04,0,0,28
3402642,15,7/10/14 8:06,0,0,30
29395910,30,7/10/14 8:14,0,0,50
14679546,45,7/10/14 8:17,0,0,31
27691347,100,7/10/14 8:18,0,0,28
7243729,10,7/10/14 8:21,0,0,32
16165131,20,7/10/14 8:24,0,0,25
10640450,10,7/10/14 8:24,0,0,31
29627599,5,7/10/14 8:36,0,0,29
23627199,10,7/10/14 8:42,0,0,32
16066193,20,7/10/14 8:48,0,0,32
16066193,20,7/10/14 8:48,0,0,32
16066193,10,7/10/14 8:50,0,0,32
8059307,10,7/10/14 8:58,0,0,28
18493770,100,7/10/14 8:59,0,0,30
24186114,45,7/10/14 9:03,0,0,36
21023813,15,7/10/14 9:05,0,0,28
11126286,26,7/10/14 9:07,0,0,31
22844402,20,7/10/14 9:08,0,0,30
3855633,20,7/10/14 9:10,0,0,31
10381676,10,7/10/14 9:14,0,0,32
23717112,50,7/10/14 9:15,0,0,30
25116854,20,7/10/14 9:28,0,0,32
23182762,20,7/10/14 9:30,0,0,28
29449181,35,7/10/14 9:30,0,0,28
29449181,5,7/10/14 9:32,0,0,28
16560249,400,7/10/14 9:33,0,0,32
25798344,20,7/10/14 9:34,0,0,25
16154644,20,7/10/14 9:48,0,0,24
16560249,600,7/10/14 9:54,0,0,32
16758097,10,7/10/14 10:05,0,0,50
10856045,70,7/10/14 10:13,0,0,24
27278479,300,7/10/14 10:15,0,0,30
16593230,20,7/10/14 10:41,0,0,32
4238396,45,7/10/14 10:42,0,0,29
27524157,20,7/10/14 11:13,0,0,29
26344921,92,7/10/14 11:16,0,0,25
25636412,10,7/10/14 11:29,0,0,28
25636412,10,7/10/14 11:30,0,0,28
21149074,15,7/10/14 11:49,0,0,29
19620712,5,7/10/14 12:04,0,0,29
22580409,90,7/10/14 12:20,0,0,28
4301514,20,7/10/14 12:54,0,0,28
22514262,5,7/10/14 13:18,0,0,50
8323186,20,7/10/14 14:07,0,0,36
27840388,20,7/10/14 14:10,0,0,29
29434189,10,7/10/14 14:50,0,0,32
28853993,45,7/10/14 15:07,0,0,50
19171538,20,7/10/14 15:09,0,0,29
21642741,40,7/10/14 15:33,0,0,29
378628,40,7/10/14 15:35,0,0,28
14990850,5,7/10/14 15:39,0,0,31
13308001,35,7/10/14 15:41,0,0,36
26020865,10,7/10/14 16:00,0,0,25
23951702,25,7/10/14 16:21,0,0,28
26473124,20,7/10/14 16:23,0,0,28
14481345,-625,7/10/14 16:55,1,1,32
12203570,-4431,7/10/14 16:56,1,1,31
20156247,45,7/10/14 16:59,0,0,25
16057493,-665,7/10/14 16:59,1,1,31
24549884,-1700,7/10/14 17:02,1,1,31
24195945,-835,7/10/14 17:07,1,1,31
14679546,-541,7/10/14 17:10,1,1,31
6142669,-829.5,7/10/14 17:14,1,1,30
23688710,-441,7/10/14 17:16,1,1,30
25208151,-342,7/10/14 17:18,1,1,30
27278479,-372.5,7/10/14 17:19,1,1,30
27758968,20,7/10/14 18:09,0,0,29
10342457,750,7/10/14 18:16,0,0,25
4301514,20,7/10/14 18:24,0,0,28
4301514,20,7/10/14 18:29,0,0,28
26047589,17,7/10/14 18:33,0,0,31
26047589,8,7/10/14 18:34,0,0,31
15736812,30,7/10/14 18:36,0,0,31
6142669,50,7/10/14 18:43,0,0,30
14434493,10,7/10/14 18:57,0,0,31
14434493,10,7/10/14 18:58,0,0,31
3554215,10,7/10/14 19:14,0,0,25
1983959,10,7/10/14 19:18,0,0,28
24923422,40,7/10/14 19:23,0,0,31
7694258,50,7/10/14 19:31,0,0,36
24433466,30,7/10/14 19:37,0,0,38
7458031,25,7/10/14 19:51,0,0,29
24549884,40,7/10/14 19:51,0,0,31
12385366,45,7/10/14 19:55,0,0,38
17945871,40,7/10/14 19:56,0,0,25
25339201,50,7/10/14 19:58,0,0,29
24855560,20,7/10/14 20:19,0,0,31
23729090,19,7/10/14 20:23,0,0,36
27852614,20,7/10/14 20:49,0,0,50
27221845,20,7/10/14 20:53,0,0,38
25857184,20,7/10/14 21:03,0,0,32
13582838,30,7/10/14 21:41,0,0,32
16740270,40,7/10/14 21:41,0,0,32
22457877,10,7/10/14 22:08,0,0,31
10245986,95,7/11/14 4:05,0,0,31
10245986,50,7/11/14 4:08,0,0,31
19128736,10,7/11/14 6:20,0,0,31
28607517,10,7/11/14 6:21,0,0,28
28607517,6,7/11/14 6:25,0,0,28
3314125,15,7/11/14 6:46,0,0,38
26541545,40,7/11/14 6:47,0,0,50
25339201,50,7/11/14 7:37,0,0,29
16593230,20,7/11/14 7:37,0,0,32
11524913,25,7/11/14 7:42,0,0,32
378628,4,7/11/14 8:00,0,1,28
3855633,1,7/11/14 8:00,0,1,31
4238396,2.25,7/11/14 8:00,0,1,29
6142669,2.5,7/11/14 8:00,0,1,30
6982027,2.25,7/11/14 8:00,0,1,28
7458031,1.25,7/11/14 8:00,0,1,29
7694258,2.5,7/11/14 8:00,0,1,36
8059307,1,7/11/14 8:00,0,1,28
10342457,37.5,7/11/14 8:00,0,1,25
10381676,0.5,7/11/14 8:00,0,1,32
10856045,7,7/11/14 8:00,0,1,24
12385366,4.5,7/11/14 8:00,0,1,38
13308001,1.75,7/11/14 8:00,0,1,36
14434493,2,7/11/14 8:00,0,1,31
15736812,3,7/11/14 8:00,0,1,31
16154644,1,7/11/14 8:00,0,1,24
16165131,2,7/11/14 8:00,0,1,25
16560249,50,7/11/14 8:00,0,1,32
16740270,4,7/11/14 8:00,0,1,32
18493770,5,7/11/14 8:00,0,1,30
19128736,0.5,7/11/14 8:00,0,1,31
20156247,2.25,7/11/14 8:00,0,1,25
21149074,1.5,7/11/14 8:00,0,1,29
22580409,4.5,7/11/14 8:00,0,1,28
24186114,2.25,7/11/14 8:00,0,1,36
24433466,1.5,7/11/14 8:00,0,1,38
24855560,2,7/11/14 8:00,0,1,31
25339201,5,7/11/14 8:00,0,1,29
25636412,1,7/11/14 8:00,0,1,28
26020865,0.5,7/11/14 8:00,0,1,25
27221845,1,7/11/14 8:00,0,1,38
27524157,2,7/11/14 8:00,0,1,29
27758968,1,7/11/14 8:00,0,1,29
27852614,1,7/11/14 8:00,0,1,50
27998075,1.5,7/11/14 8:00,0,1,32
29395910,1.5,7/11/14 8:00,0,1,50
29434189,0.5,7/11/14 8:00,0,1,32
29627599,0.5,7/11/14 8:00,0,1,29
11126286,10,7/11/14 8:33,0,0,32
13555825,11,7/11/14 8:34,0,0,37
3402642,40,7/11/14 8:39,0,0,31
23627199,10,7/11/14 9:03,0,0,33
22844402,20,7/11/14 9:04,0,0,31
23311066,30,7/11/14 9:07,0,0,32
25208151,20,7/11/14 9:14,0,0,31
26106498,10,7/11/14 9:17,0,0,29
21642741,20,7/11/14 9:24,0,0,30
16560249,40,7/11/14 9:24,0,0,33
15221342,25,7/11/14 10:00,0,0,29
23182762,20,7/11/14 10:08,0,0,29
25116854,20,7/11/14 10:11,0,0,33
1983959,20,7/11/14 10:33,0,0,29
22844561,20,7/11/14 10:38,0,0,30
7243729,15,7/11/14 10:52,0,0,33
23118291,10,7/11/14 11:38,0,0,30
27524157,20,7/11/14 11:57,0,0,30
26473124,20,7/11/14 12:33,0,0,29
29395910,50,7/11/14 12:42,0,0,51
14780962,10,7/11/14 12:53,0,0,29
378628,50,7/11/14 13:14,0,0,29
21236221,55,7/11/14 13:24,0,0,26
6982027,5,7/11/14 13:43,0,0,29
16066193,20,7/11/14 13:53,0,0,33
16066193,20,7/11/14 13:54,0,0,33
16066193,20,7/11/14 13:55,0,0,33
16066193,20,7/11/14 13:56,0,0,33
27747770,40,7/11/14 14:00,0,0,37
6142669,20,7/11/14 14:49,0,0,31
21149074,5,7/11/14 14:55,0,0,30
25420033,25,7/11/14 15:45,0,0,37
14990850,-300,7/11/14 16:01,1,1,32
28599453,10,7/11/14 16:02,0,0,25
8059307,17,7/11/14 16:02,0,0,29
4238396,-850.5,7/11/14 16:04,1,1,30
6396303,-550,7/11/14 16:05,1,1,30
8104224,-1000,7/11/14 16:06,1,1,30
13148304,-267.75,7/11/14 16:07,1,1,30
19171538,-560,7/11/14 16:08,1,1,30
19620712,-149,7/11/14 16:10,1,1,30
23118291,-200,7/11/14 16:11,1,1,30
25643408,-350,7/11/14 16:12,1,1,30
27221845,20,7/11/14 16:14,0,0,39
7458031,-500,7/11/14 16:21,1,1,30
28853993,50,7/11/14 16:27,0,0,51
20131972,20,7/11/14 16:30,0,0,37
19171538,20,7/11/14 16:38,0,0,30
3554215,6,7/11/14 16:48,0,0,26
27998075,15,7/11/14 16:55,0,0,33
15736812,20,7/11/14 17:03,0,0,32
343731,5,7/11/14 17:09,0,0,26
29627599,5,7/11/14 17:12,0,0,30
16010306,50,7/11/14 17:32,0,0,29
27758968,20,7/11/14 17:51,0,0,30
11504748,40,7/11/14 18:29,0,0,33
29167618,15,7/11/14 18:36,0,0,32
10381676,20,7/11/14 18:46,0,0,33
8323186,20,7/11/14 18:50,0,0,37
16066193,20,7/11/14 18:50,0,0,33
23729090,20,7/11/14 19:22,0,0,37
20516264,13,7/11/14 19:36,0,0,25
12978020,52,7/11/14 19:36,0,0,25
23717112,50,7/11/14 19:36,0,0,31
26020865,20,7/11/14 19:36,0,0,26
3855633,20,7/11/14 19:47,0,0,32
24549884,50,7/11/14 19:52,0,0,32
12385366,25,7/11/14 20:01,0,0,39
26047589,15,7/11/14 20:08,0,0,32
25798344,15,7/11/14 20:22,0,0,26
21023813,15,7/11/14 20:25,0,0,29
2501654,5,7/11/14 20:36,0,0,29
17945871,80,7/11/14 20:40,0,0,26
